Command, Domain, Solver, Iteration Operation, Priority, SAT, Solution nº, Response Time(ms)
Run two_diagnosis for 1 Patient, Fuzzy, z3, SUPP, None, SAT, 30, 19
Run same_diagnosis for 2 Patient, Fuzzy, z3, SUPP, None, SAT, 0, 28702
Run same_diagnosis for 2 Patient, Fuzzy, z3, SUPP, None, SAT, 1, 1288
Run same_diagnosis for 2 Patient, Fuzzy, z3, SUPP, None, SAT, 2, 53
Run same_diagnosis for 2 Patient, Fuzzy, z3, SUPP, None, SAT, 3, 50
Run same_diagnosis for 2 Patient, Fuzzy, z3, SUPP, None, SAT, 4, 455
Run same_diagnosis for 2 Patient, Fuzzy, z3, SUPP, None, SAT, 5, 43
Run same_diagnosis for 2 Patient, Fuzzy, z3, SUPP, None, SAT, 6, 67
Run same_diagnosis for 2 Patient, Fuzzy, z3, SUPP, None, SAT, 7, 548
Run same_diagnosis for 2 Patient, Fuzzy, z3, SUPP, None, SAT, 8, 43
Run same_diagnosis for 2 Patient, Fuzzy, z3, SUPP, None, SAT, 9, 171
Run same_diagnosis for 2 Patient, Fuzzy, z3, SUPP, None, SAT, 10, 51
Run same_diagnosis for 2 Patient, Fuzzy, z3, SUPP, None, SAT, 11, 41
Run same_diagnosis for 2 Patient, Fuzzy, z3, SUPP, None, SAT, 12, 47
Run same_diagnosis for 2 Patient, Fuzzy, z3, SUPP, None, SAT, 13, 48
Run same_diagnosis for 2 Patient, Fuzzy, z3, SUPP, None, SAT, 14, 45
Run same_diagnosis for 2 Patient, Fuzzy, z3, SUPP, None, SAT, 15, 188
Run same_diagnosis for 2 Patient, Fuzzy, z3, SUPP, None, SAT, 16, 46
Run same_diagnosis for 2 Patient, Fuzzy, z3, SUPP, None, SAT, 17, 60
Run same_diagnosis for 2 Patient, Fuzzy, z3, SUPP, None, SAT, 18, 45
Run same_diagnosis for 2 Patient, Fuzzy, z3, SUPP, None, SAT, 19, 43
Run same_diagnosis for 2 Patient, Fuzzy, z3, SUPP, None, SAT, 20, 46
Run same_diagnosis for 2 Patient, Fuzzy, z3, SUPP, None, SAT, 21, 370
Run same_diagnosis for 2 Patient, Fuzzy, z3, SUPP, None, SAT, 22, 51
Run same_diagnosis for 2 Patient, Fuzzy, z3, SUPP, None, SAT, 23, 98
Run same_diagnosis for 2 Patient, Fuzzy, z3, SUPP, None, SAT, 24, 65
Run same_diagnosis for 2 Patient, Fuzzy, z3, SUPP, None, SAT, 25, 45
Run same_diagnosis for 2 Patient, Fuzzy, z3, SUPP, None, SAT, 26, 101
Run same_diagnosis for 2 Patient, Fuzzy, z3, SUPP, None, SAT, 27, 46
Run same_diagnosis for 2 Patient, Fuzzy, z3, SUPP, None, SAT, 28, 55
Run same_diagnosis for 2 Patient, Fuzzy, z3, SUPP, None, SAT, 29, 48
Run same_diagnosis for 2 Patient, Fuzzy, z3, SUPP, None, SAT, 30, 42
Run two_diagnosis for 1 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 0, 2764
Run two_diagnosis for 1 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 1, 129
Run two_diagnosis for 1 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 2, 221
Run two_diagnosis for 1 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 3, 84
Run two_diagnosis for 1 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 4, 180
Run two_diagnosis for 1 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 5, 134
Run two_diagnosis for 1 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 6, 290
Run two_diagnosis for 1 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 7, 283
Run two_diagnosis for 1 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 8, 463
Run two_diagnosis for 1 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 9, 163
Run two_diagnosis for 1 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 10, 351
Run two_diagnosis for 1 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 11, 144
Run two_diagnosis for 1 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 12, 106
Run two_diagnosis for 1 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 13, 224
Run two_diagnosis for 1 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 14, 268
Run two_diagnosis for 1 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 15, 264
Run two_diagnosis for 1 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 16, 252
Run two_diagnosis for 1 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 17, 310
Run two_diagnosis for 1 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 18, 269
Run two_diagnosis for 1 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 19, 239
Run two_diagnosis for 1 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 20, 102
Run two_diagnosis for 1 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 21, 208
Run two_diagnosis for 1 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 22, 261
Run two_diagnosis for 1 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 23, 119
Run two_diagnosis for 1 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 24, 255
Run two_diagnosis for 1 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 25, 121
Run two_diagnosis for 1 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 26, 243
Run two_diagnosis for 1 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 27, 164
Run two_diagnosis for 1 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 28, 354
Run two_diagnosis for 1 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 29, 381
Run two_diagnosis for 1 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 30, 102
Run same_diagnosis for 2 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 0, 26915
Run same_diagnosis for 2 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 1, 2640
Run same_diagnosis for 2 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 2, 887
Run same_diagnosis for 2 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 3, 1389
Run same_diagnosis for 2 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 4, 1295
Run same_diagnosis for 2 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 5, 1228
Run same_diagnosis for 2 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 6, 1546
Run same_diagnosis for 2 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 7, 1152
Run same_diagnosis for 2 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 8, 924
Run same_diagnosis for 2 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 9, 1085
Run same_diagnosis for 2 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 10, 1201
Run same_diagnosis for 2 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 11, 942
Run same_diagnosis for 2 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 12, 1094
Run same_diagnosis for 2 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 13, 1166
Run same_diagnosis for 2 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 14, 669
Run same_diagnosis for 2 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 15, 1223
Run same_diagnosis for 2 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 16, 1345
Run same_diagnosis for 2 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 17, 1194
Run same_diagnosis for 2 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 18, 1360
Run same_diagnosis for 2 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 19, 1611
Run same_diagnosis for 2 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 20, 1428
Run same_diagnosis for 2 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 21, 1330
Run same_diagnosis for 2 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 22, 808
Run same_diagnosis for 2 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 23, 1126
Run same_diagnosis for 2 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 24, 1434
Run same_diagnosis for 2 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 25, 1329
Run same_diagnosis for 2 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 26, 953
Run same_diagnosis for 2 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 27, 1498
Run same_diagnosis for 2 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 28, 1325
Run same_diagnosis for 2 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 29, 1173
Run same_diagnosis for 2 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 30, 1351
Run two_diagnosis for 1 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 0, 2546
Run two_diagnosis for 1 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 1, 97
Run two_diagnosis for 1 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 2, 15
Run two_diagnosis for 1 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 3, 24
Run two_diagnosis for 1 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 4, 25
Run two_diagnosis for 1 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 5, 19
Run two_diagnosis for 1 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 6, 20
Run two_diagnosis for 1 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 7, 29
Run two_diagnosis for 1 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 8, 23
Run two_diagnosis for 1 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 9, 28
Run two_diagnosis for 1 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 10, 23
Run two_diagnosis for 1 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 11, 16
Run two_diagnosis for 1 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 12, 16
Run two_diagnosis for 1 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 13, 18
Run two_diagnosis for 1 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 14, 26
Run two_diagnosis for 1 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 15, 22
Run two_diagnosis for 1 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 16, 15
Run two_diagnosis for 1 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 17, 21
Run two_diagnosis for 1 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 18, 19
Run two_diagnosis for 1 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 19, 29
Run two_diagnosis for 1 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 20, 25
Run two_diagnosis for 1 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 21, 28
Run two_diagnosis for 1 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 22, 24
Run two_diagnosis for 1 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 23, 23
Run two_diagnosis for 1 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 24, 18
Run two_diagnosis for 1 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 25, 20
Run two_diagnosis for 1 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 26, 18
Run two_diagnosis for 1 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 27, 20
Run two_diagnosis for 1 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 28, 20
Run two_diagnosis for 1 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 29, 22
Run two_diagnosis for 1 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 30, 23
Run same_diagnosis for 2 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 0, 26787
Run same_diagnosis for 2 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 1, 852
Run same_diagnosis for 2 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 2, 56
Run same_diagnosis for 2 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 3, 38
Run same_diagnosis for 2 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 4, 51
Run same_diagnosis for 2 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 5, 50
Run same_diagnosis for 2 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 6, 61
Run same_diagnosis for 2 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 7, 39
Run same_diagnosis for 2 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 8, 39
Run same_diagnosis for 2 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 9, 47
Run same_diagnosis for 2 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 10, 54
Run same_diagnosis for 2 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 11, 40
Run same_diagnosis for 2 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 12, 51
Run same_diagnosis for 2 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 13, 53
Run same_diagnosis for 2 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 14, 35
Run same_diagnosis for 2 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 15, 56
Run same_diagnosis for 2 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 16, 44
Run same_diagnosis for 2 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 17, 56
Run same_diagnosis for 2 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 18, 43
Run same_diagnosis for 2 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 19, 48
Run same_diagnosis for 2 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 20, 63
Run same_diagnosis for 2 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 21, 50
Run same_diagnosis for 2 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 22, 37
Run same_diagnosis for 2 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 23, 44
Run same_diagnosis for 2 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 24, 54
Run same_diagnosis for 2 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 25, 45
Run same_diagnosis for 2 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 26, 50
Run same_diagnosis for 2 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 27, 39
Run same_diagnosis for 2 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 28, 53
Run same_diagnosis for 2 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 29, 55
Run same_diagnosis for 2 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 30, 58
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, LEX, SAT, 0, 2711
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, LEX, SAT, 1, 172
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, LEX, SAT, 2, 233
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, LEX, SAT, 3, 424
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, LEX, SAT, 4, 563
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, LEX, SAT, 5, 510
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, LEX, SAT, 6, 814
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, LEX, SAT, 7, 605
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, LEX, SAT, 8, 1471
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, LEX, SAT, 9, 1866
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, LEX, SAT, 10, 2179
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, LEX, SAT, 11, 2180
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, LEX, SAT, 12, 1685
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, LEX, SAT, 13, 4366
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, LEX, SAT, 14, 4624
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, LEX, SAT, 15, 4616
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, LEX, SAT, 16, 3080
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, LEX, SAT, 17, 4420
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, LEX, SAT, 18, 8998
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, LEX, SAT, 19, 4130
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, LEX, SAT, 20, 7298
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, LEX, SAT, 21, 5976
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, LEX, SAT, 22, 6095
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, LEX, SAT, 23, 4914
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, LEX, SAT, 24, 6454
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, LEX, SAT, 25, 7016
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, LEX, SAT, 26, 7157
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, LEX, SAT, 27, 6451
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, LEX, SAT, 28, 7547
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, LEX, SAT, 29, 7028
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, LEX, SAT, 30, 6690
Run same_diagnosis for 2 Patient, Fuzzy, z3, SDST, LEX, SAT, 0, 28674
Run same_diagnosis for 2 Patient, Fuzzy, z3, SDST, LEX, SAT, 1, 4189
Run same_diagnosis for 2 Patient, Fuzzy, z3, SDST, LEX, SAT, 2, 12048
Run same_diagnosis for 2 Patient, Fuzzy, z3, SDST, LEX, SAT, 3, 17596
Run same_diagnosis for 2 Patient, Fuzzy, z3, SDST, LEX, SAT, 4, 19470
Run same_diagnosis for 2 Patient, Fuzzy, z3, SDST, LEX, SAT, 5, 32886
Run same_diagnosis for 2 Patient, Fuzzy, z3, SDST, LEX, SAT, 6, 37855
Run same_diagnosis for 2 Patient, Fuzzy, z3, SDST, LEX, UNKNOWN, 7, timeout
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, BOX, SAT, 0, 2732
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, BOX, SAT, 1, 160
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, BOX, SAT, 2, 12863
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, BOX, SAT, 3, 293
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, BOX, SAT, 4, 823
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, BOX, SAT, 5, 1020
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, BOX, SAT, 6, 1748
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, BOX, SAT, 7, 1529
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, BOX, SAT, 8, 3661
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, BOX, SAT, 9, 6016
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, BOX, SAT, 10, 7648
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, BOX, SAT, 11, 9167
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, BOX, SAT, 12, 6734
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, BOX, SAT, 13, 20944
