Command, Domain, Solver, Iteration Operation, Priority, SAT, Solution nº, Response Time(ms)
Run two_diagnosis for 1 Patient, Fuzzy, z3, SUPP, None, SAT, 14, 16
Run two_diagnosis for 1 Patient, Fuzzy, z3, SUPP, None, SAT, 15, 11
Run two_diagnosis for 1 Patient, Fuzzy, z3, SUPP, None, SAT, 16, 19
Run two_diagnosis for 1 Patient, Fuzzy, z3, SUPP, None, SAT, 17, 16
Run two_diagnosis for 1 Patient, Fuzzy, z3, SUPP, None, SAT, 18, 14
Run two_diagnosis for 1 Patient, Fuzzy, z3, SUPP, None, SAT, 19, 16
Run two_diagnosis for 1 Patient, Fuzzy, z3, SUPP, None, SAT, 20, 13
Run two_diagnosis for 1 Patient, Fuzzy, z3, SUPP, None, SAT, 21, 15
Run two_diagnosis for 1 Patient, Fuzzy, z3, SUPP, None, SAT, 22, 17
Run two_diagnosis for 1 Patient, Fuzzy, z3, SUPP, None, SAT, 23, 15
Run two_diagnosis for 1 Patient, Fuzzy, z3, SUPP, None, SAT, 24, 11
Run two_diagnosis for 1 Patient, Fuzzy, z3, SUPP, None, SAT, 25, 13
Run two_diagnosis for 1 Patient, Fuzzy, z3, SUPP, None, SAT, 26, 17
Run two_diagnosis for 1 Patient, Fuzzy, z3, SUPP, None, SAT, 27, 16
Run two_diagnosis for 1 Patient, Fuzzy, z3, SUPP, None, SAT, 28, 13
Run two_diagnosis for 1 Patient, Fuzzy, z3, SUPP, None, UNSAT, 29, 1
Run same_diagnosis for 2 Patient, Fuzzy, z3, SUPP, None, SAT, 0, 16390
Run same_diagnosis for 2 Patient, Fuzzy, z3, SUPP, None, SAT, 1, 620
Run same_diagnosis for 2 Patient, Fuzzy, z3, SUPP, None, SAT, 2, 33
Run same_diagnosis for 2 Patient, Fuzzy, z3, SUPP, None, SAT, 3, 38
Run same_diagnosis for 2 Patient, Fuzzy, z3, SUPP, None, SAT, 4, 500
Run same_diagnosis for 2 Patient, Fuzzy, z3, SUPP, None, SAT, 5, 43
Run same_diagnosis for 2 Patient, Fuzzy, z3, SUPP, None, SAT, 6, 68
Run same_diagnosis for 2 Patient, Fuzzy, z3, SUPP, None, SAT, 7, 328
Run same_diagnosis for 2 Patient, Fuzzy, z3, SUPP, None, SAT, 8, 78
Run same_diagnosis for 2 Patient, Fuzzy, z3, SUPP, None, SAT, 9, 146
Run same_diagnosis for 2 Patient, Fuzzy, z3, SUPP, None, SAT, 10, 43
Run same_diagnosis for 2 Patient, Fuzzy, z3, SUPP, None, SAT, 11, 140
Run same_diagnosis for 2 Patient, Fuzzy, z3, SUPP, None, SAT, 12, 35
Run same_diagnosis for 2 Patient, Fuzzy, z3, SUPP, None, SAT, 13, 207
Run same_diagnosis for 2 Patient, Fuzzy, z3, SUPP, None, SAT, 14, 103
Run same_diagnosis for 2 Patient, Fuzzy, z3, SUPP, None, SAT, 15, 41
Run same_diagnosis for 2 Patient, Fuzzy, z3, SUPP, None, SAT, 16, 63
Run same_diagnosis for 2 Patient, Fuzzy, z3, SUPP, None, SAT, 17, 49
Run same_diagnosis for 2 Patient, Fuzzy, z3, SUPP, None, SAT, 18, 42
Run same_diagnosis for 2 Patient, Fuzzy, z3, SUPP, None, SAT, 19, 60
Run same_diagnosis for 2 Patient, Fuzzy, z3, SUPP, None, SAT, 20, 35
Run same_diagnosis for 2 Patient, Fuzzy, z3, SUPP, None, SAT, 21, 54
Run same_diagnosis for 2 Patient, Fuzzy, z3, SUPP, None, SAT, 22, 33
Run same_diagnosis for 2 Patient, Fuzzy, z3, SUPP, None, SAT, 23, 51
Run same_diagnosis for 2 Patient, Fuzzy, z3, SUPP, None, SAT, 24, 43
Run same_diagnosis for 2 Patient, Fuzzy, z3, SUPP, None, SAT, 25, 35
Run same_diagnosis for 2 Patient, Fuzzy, z3, SUPP, None, SAT, 26, 34
Run same_diagnosis for 2 Patient, Fuzzy, z3, SUPP, None, SAT, 27, 34
Run same_diagnosis for 2 Patient, Fuzzy, z3, SUPP, None, SAT, 28, 39
Run same_diagnosis for 2 Patient, Fuzzy, z3, SUPP, None, SAT, 29, 59
Run same_diagnosis for 2 Patient, Fuzzy, z3, SUPP, None, SAT, 30, 35
Run two_diagnosis for 1 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 0, 130
Run two_diagnosis for 1 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 1, 54
Run two_diagnosis for 1 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 2, 38
Run two_diagnosis for 1 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 3, 38
Run two_diagnosis for 1 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 4, 44
Run two_diagnosis for 1 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 5, 36
Run two_diagnosis for 1 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 6, 43
Run two_diagnosis for 1 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 7, 36
Run two_diagnosis for 1 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 8, 42
Run two_diagnosis for 1 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 9, 32
Run two_diagnosis for 1 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 10, 38
Run two_diagnosis for 1 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 11, 35
Run two_diagnosis for 1 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 12, 47
Run two_diagnosis for 1 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 13, 51
Run two_diagnosis for 1 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 14, 45
Run two_diagnosis for 1 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 15, 45
Run two_diagnosis for 1 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 16, 49
Run two_diagnosis for 1 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 17, 48
Run two_diagnosis for 1 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 18, 41
Run two_diagnosis for 1 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 19, 41
Run two_diagnosis for 1 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 20, 33
Run two_diagnosis for 1 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 21, 49
Run two_diagnosis for 1 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 22, 45
Run two_diagnosis for 1 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 23, 40
Run two_diagnosis for 1 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 24, 46
Run two_diagnosis for 1 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 25, 37
Run two_diagnosis for 1 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 26, 40
Run two_diagnosis for 1 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 27, 44
Run two_diagnosis for 1 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 28, 40
Run two_diagnosis for 1 Patient, Fuzzy, z3, MAXSUPP, None, UNSAT, 29, 17
Run same_diagnosis for 2 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 0, 16419
Run same_diagnosis for 2 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 1, 347
Run same_diagnosis for 2 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 2, 270
Run same_diagnosis for 2 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 3, 391
Run same_diagnosis for 2 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 4, 172
Run same_diagnosis for 2 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 5, 304
Run same_diagnosis for 2 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 6, 360
Run same_diagnosis for 2 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 7, 353
Run same_diagnosis for 2 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 8, 290
Run same_diagnosis for 2 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 9, 283
Run same_diagnosis for 2 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 10, 307
Run same_diagnosis for 2 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 11, 272
Run same_diagnosis for 2 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 12, 152
Run same_diagnosis for 2 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 13, 325
Run same_diagnosis for 2 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 14, 429
Run same_diagnosis for 2 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 15, 294
Run same_diagnosis for 2 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 16, 375
Run same_diagnosis for 2 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 17, 262
Run same_diagnosis for 2 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 18, 278
Run same_diagnosis for 2 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 19, 262
Run same_diagnosis for 2 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 20, 269
Run same_diagnosis for 2 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 21, 298
Run same_diagnosis for 2 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 22, 178
Run same_diagnosis for 2 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 23, 286
Run same_diagnosis for 2 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 24, 330
Run same_diagnosis for 2 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 25, 298
Run same_diagnosis for 2 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 26, 311
Run same_diagnosis for 2 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 27, 342
Run same_diagnosis for 2 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 28, 399
Run same_diagnosis for 2 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 29, 401
Run same_diagnosis for 2 Patient, Fuzzy, z3, MAXSUPP, None, SAT, 30, 530
Run two_diagnosis for 1 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 0, 132
Run two_diagnosis for 1 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 1, 46
Run two_diagnosis for 1 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 2, 13
Run two_diagnosis for 1 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 3, 11
Run two_diagnosis for 1 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 4, 10
Run two_diagnosis for 1 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 5, 10
Run two_diagnosis for 1 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 6, 13
Run two_diagnosis for 1 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 7, 15
Run two_diagnosis for 1 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 8, 10
Run two_diagnosis for 1 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 9, 15
Run two_diagnosis for 1 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 10, 15
Run two_diagnosis for 1 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 11, 15
Run two_diagnosis for 1 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 12, 17
Run two_diagnosis for 1 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 13, 15
Run two_diagnosis for 1 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 14, 17
Run two_diagnosis for 1 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 15, 10
Run two_diagnosis for 1 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 16, 18
Run two_diagnosis for 1 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 17, 14
Run two_diagnosis for 1 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 18, 12
Run two_diagnosis for 1 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 19, 21
Run two_diagnosis for 1 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 20, 21
Run two_diagnosis for 1 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 21, 17
Run two_diagnosis for 1 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 22, 22
Run two_diagnosis for 1 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 23, 17
Run two_diagnosis for 1 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 24, 22
Run two_diagnosis for 1 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 25, 18
Run two_diagnosis for 1 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 26, 20
Run two_diagnosis for 1 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 27, 17
Run two_diagnosis for 1 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 28, 21
Run two_diagnosis for 1 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 29, 19
Run two_diagnosis for 1 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 30, 21
Run same_diagnosis for 2 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 0, 16411
Run same_diagnosis for 2 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 1, 207
Run same_diagnosis for 2 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 2, 37
Run same_diagnosis for 2 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 3, 37
Run same_diagnosis for 2 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 4, 31
Run same_diagnosis for 2 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 5, 29
Run same_diagnosis for 2 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 6, 40
Run same_diagnosis for 2 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 7, 35
Run same_diagnosis for 2 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 8, 32
Run same_diagnosis for 2 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 9, 30
Run same_diagnosis for 2 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 10, 35
Run same_diagnosis for 2 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 11, 45
Run same_diagnosis for 2 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 12, 42
Run same_diagnosis for 2 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 13, 50
Run same_diagnosis for 2 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 14, 53
Run same_diagnosis for 2 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 15, 45
Run same_diagnosis for 2 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 16, 33
Run same_diagnosis for 2 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 17, 33
Run same_diagnosis for 2 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 18, 44
Run same_diagnosis for 2 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 19, 36
Run same_diagnosis for 2 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 20, 53
Run same_diagnosis for 2 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 21, 37
Run same_diagnosis for 2 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 22, 37
Run same_diagnosis for 2 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 23, 39
Run same_diagnosis for 2 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 24, 52
Run same_diagnosis for 2 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 25, 40
Run same_diagnosis for 2 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 26, 37
Run same_diagnosis for 2 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 27, 37
Run same_diagnosis for 2 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 28, 47
Run same_diagnosis for 2 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 29, 44
Run same_diagnosis for 2 Patient, Fuzzy, z3, NAIVE_QT, None, SAT, 30, 49
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, LEX, SAT, 0, 119
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, LEX, SAT, 1, 51
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, LEX, SAT, 2, 34
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, LEX, SAT, 3, 41
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, LEX, SAT, 4, 46
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, LEX, SAT, 5, 62
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, LEX, SAT, 6, 71
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, LEX, SAT, 7, 83
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, LEX, SAT, 8, 66
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, LEX, SAT, 9, 78
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, LEX, SAT, 10, 112
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, LEX, SAT, 11, 134
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, LEX, SAT, 12, 136
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, LEX, SAT, 13, 231
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, LEX, SAT, 14, 182
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, LEX, SAT, 15, 300
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, LEX, SAT, 16, 383
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, LEX, SAT, 17, 358
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, LEX, SAT, 18, 439
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, LEX, SAT, 19, 320
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, LEX, SAT, 20, 342
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, LEX, SAT, 21, 558
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, LEX, SAT, 22, 410
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, LEX, SAT, 23, 661
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, LEX, SAT, 24, 494
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, LEX, SAT, 25, 726
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, LEX, SAT, 26, 626
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, LEX, SAT, 27, 765
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, LEX, SAT, 28, 643
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, LEX, SAT, 29, 680
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, LEX, SAT, 30, 807
Run same_diagnosis for 2 Patient, Fuzzy, z3, SDST, LEX, SAT, 0, 16391
Run same_diagnosis for 2 Patient, Fuzzy, z3, SDST, LEX, SAT, 1, 196
Run same_diagnosis for 2 Patient, Fuzzy, z3, SDST, LEX, SAT, 2, 166
Run same_diagnosis for 2 Patient, Fuzzy, z3, SDST, LEX, SAT, 3, 226
Run same_diagnosis for 2 Patient, Fuzzy, z3, SDST, LEX, SAT, 4, 238
Run same_diagnosis for 2 Patient, Fuzzy, z3, SDST, LEX, SAT, 5, 372
Run same_diagnosis for 2 Patient, Fuzzy, z3, SDST, LEX, SAT, 6, 514
Run same_diagnosis for 2 Patient, Fuzzy, z3, SDST, LEX, SAT, 7, 610
Run same_diagnosis for 2 Patient, Fuzzy, z3, SDST, LEX, SAT, 8, 622
Run same_diagnosis for 2 Patient, Fuzzy, z3, SDST, LEX, SAT, 9, 1274
Run same_diagnosis for 2 Patient, Fuzzy, z3, SDST, LEX, SAT, 10, 840
Run same_diagnosis for 2 Patient, Fuzzy, z3, SDST, LEX, SAT, 11, 1426
Run same_diagnosis for 2 Patient, Fuzzy, z3, SDST, LEX, SAT, 12, 1705
Run same_diagnosis for 2 Patient, Fuzzy, z3, SDST, LEX, SAT, 13, 2039
Run same_diagnosis for 2 Patient, Fuzzy, z3, SDST, LEX, SAT, 14, 2856
Run same_diagnosis for 2 Patient, Fuzzy, z3, SDST, LEX, SAT, 15, 2459
Run same_diagnosis for 2 Patient, Fuzzy, z3, SDST, LEX, SAT, 16, 2883
Run same_diagnosis for 2 Patient, Fuzzy, z3, SDST, LEX, SAT, 17, 2797
Run same_diagnosis for 2 Patient, Fuzzy, z3, SDST, LEX, SAT, 18, 2361
Run same_diagnosis for 2 Patient, Fuzzy, z3, SDST, LEX, SAT, 19, 2899
Run same_diagnosis for 2 Patient, Fuzzy, z3, SDST, LEX, SAT, 20, 2512
Run same_diagnosis for 2 Patient, Fuzzy, z3, SDST, LEX, SAT, 21, 4402
Run same_diagnosis for 2 Patient, Fuzzy, z3, SDST, LEX, SAT, 22, 3912
Run same_diagnosis for 2 Patient, Fuzzy, z3, SDST, LEX, SAT, 23, 4187
Run same_diagnosis for 2 Patient, Fuzzy, z3, SDST, LEX, SAT, 24, 4223
Run same_diagnosis for 2 Patient, Fuzzy, z3, SDST, LEX, SAT, 25, 5255
