Command, Domain, Solver, Iteration Operation, Priority, SAT, Solution nº, Response Time(ms)
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VAVG, BOX, INFINITE, 9, 34
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VAVG, BOX, INFINITE, 10, 23
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VAVG, BOX, INFINITE, 11, 26
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VAVG, BOX, INFINITE, 12, 28
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VAVG, BOX, INFINITE, 13, 36
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VAVG, BOX, INFINITE, 14, 25
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VAVG, BOX, INFINITE, 15, 37
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VAVG, BOX, INFINITE, 16, 30
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VAVG, BOX, INFINITE, 17, 36
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VAVG, BOX, INFINITE, 18, 28
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VAVG, BOX, INFINITE, 19, 34
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VAVG, BOX, INFINITE, 20, 40
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VAVG, BOX, INFINITE, 21, 35
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VAVG, BOX, INFINITE, 22, 50
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VAVG, BOX, INFINITE, 23, 39
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VAVG, BOX, INFINITE, 24, 41
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VAVG, BOX, INFINITE, 25, 34
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VAVG, BOX, INFINITE, 26, 37
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VAVG, BOX, INFINITE, 27, 44
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VAVG, BOX, INFINITE, 28, 21
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VAVG, BOX, INFINITE, 29, 34
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VAVG, BOX, INFINITE, 30, 38
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VAVG, PARETO, SAT, 0, 23
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VAVG, PARETO, UNKNOWN, 1, timeout
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SAVG, None, SAT, 0, 24
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SAVG, None, INFINITE, 1, 14
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SAVG, None, INFINITE, 2, 6
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SAVG, None, INFINITE, 3, 13
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SAVG, None, INFINITE, 4, 9
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SAVG, None, INFINITE, 5, 7
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SAVG, None, INFINITE, 6, 8
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SAVG, None, INFINITE, 7, 9
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SAVG, None, INFINITE, 8, 8
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SAVG, None, INFINITE, 9, 7
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SAVG, None, INFINITE, 10, 10
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SAVG, None, INFINITE, 11, 8
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SAVG, None, INFINITE, 12, 11
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SAVG, None, INFINITE, 13, 8
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SAVG, None, INFINITE, 14, 8
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SAVG, None, INFINITE, 15, 11
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SAVG, None, INFINITE, 16, 8
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SAVG, None, INFINITE, 17, 9
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SAVG, None, INFINITE, 18, 13
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SAVG, None, INFINITE, 19, 11
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SAVG, None, INFINITE, 20, 11
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SAVG, None, INFINITE, 21, 11
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SAVG, None, INFINITE, 22, 9
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SAVG, None, INFINITE, 23, 10
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SAVG, None, INFINITE, 24, 11
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SAVG, None, INFINITE, 25, 10
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SAVG, None, INFINITE, 26, 9
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SAVG, None, INFINITE, 27, 10
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SAVG, None, INFINITE, 28, 15
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SAVG, None, INFINITE, 29, 12
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SAVG, None, INFINITE, 30, 14
